ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
223880_x_at	1756.37	P	0.000244141
223881_at	10.6231	A	0.303711
223882_at	49.5483	P	0.0141602
223883_s_at	0.821121	A	0.953857
223884_at	9.69685	A	0.366211
223885_at	0.814981	A	0.780518
223886_s_at	641.094	P	0.000244141
223887_at	158.889	P	0.000244141
223888_s_at	92.0522	P	0.00805664
223889_at	4.42947	A	0.696289
223890_at	103.652	P	0.000732422
223891_at	4.19093	A	0.696289
223892_s_at	2078.23	P	0.000244141
223893_at	15.4947	A	0.533936
223894_s_at	262.462	P	0.000732422
223895_s_at	0.862653	A	0.932373
223896_at	2.39231	A	0.753906
223897_at	9.23586	A	0.432373
223898_at	33.2355	P	0.0185547
223899_at	1.41676	A	0.98584
223900_s_at	26.4914	P	0.0375977
223901_at	1.4732	A	0.870361
223902_at	4.57085	A	0.780518
223903_at	56.5308	P	0.0185547
223904_at	23.2081	P	0.0461426
223905_at	2.4102	A	0.904785
223906_s_at	3.12808	A	0.72583
223907_s_at	85.6711	P	0.000244141
223908_at	21.9828	P	0.00415039
223909_s_at	83.2469	P	0.00415039
223910_at	59.4519	A	0.219482
223911_at	11.9401	A	0.601074
223912_s_at	200.058	P	0.000244141
223913_s_at	0.785294	A	0.953857
223915_at	117.798	P	0.000244141
223916_s_at	73.0411	P	0.000244141
223917_s_at	127.699	P	0.0302734
223918_at	0.516845	A	0.822998
223919_at	45.9671	P	0.0375977
223920_s_at	1.37657	A	0.850342
223921_s_at	117.844	P	0.0012207
223922_x_at	963.27	P	0.000244141
223923_at	17.3748	A	0.334473
223924_at	5.75279	A	0.601074
223925_s_at	50.8846	P	0.000732422
223926_at	1.38814	A	0.888428
223927_at	7.49797	A	0.466064
223928_s_at	0.989706	A	0.828613
223929_s_at	9.06935	A	0.366211
223930_at	24.7836	P	0.00195313
223931_s_at	269.12	P	0.00195313
223932_at	2.03103	A	0.962402
223933_at	11.9488	A	0.129639
223934_at	53.5965	P	0.00292969
223935_at	2.83003	A	0.932373
223936_s_at	204.649	P	0.000732422
223937_at	73.8528	M	0.0561523
223938_at	1.98868	A	0.601074
223939_at	29.2541	P	0.00195313
223940_x_at	2892.29	P	0.000244141
223941_at	13.3537	A	0.0952148
223942_x_at	10.1175	A	0.5
223943_s_at	38.5756	A	0.067627
223944_at	226.981	P	0.0375977
223945_x_at	104.831	P	0.000732422
223946_at	46.0438	P	0.000244141
223947_s_at	306.747	P	0.00292969
223948_s_at	13.9911	A	0.246094
223949_at	11.7925	P	0.0302734
223950_s_at	102.457	P	0.00805664
223951_at	6.20001	A	0.366211
223952_x_at	126.667	P	0.00415039
223953_s_at	10.2063	A	0.398926
223954_x_at	62.8358	P	0.0302734
223955_at	0.947365	A	0.981445
223956_at	19.7415	A	0.665527
223957_at	9.21993	A	0.334473
223958_s_at	24.7149	P	0.0185547
223959_at	17.5127	A	0.149658
223960_s_at	187.811	P	0.000732422
223961_s_at	354.275	P	0.000244141
223962_at	9.73514	A	0.334473
223963_s_at	12.023	A	0.149658
223964_x_at	121.77	P	0.000732422
223965_at	8.57986	P	0.0461426
223966_at	55.118	P	0.000732422
223967_at	2.84004	A	0.753906
223968_at	21.7834	P	0.0461426
223969_s_at	27.8863	A	0.432373
223970_at	1.30246	A	0.969727
223971_at	58.5697	P	0.00415039
223973_at	8.53472	A	0.633789
223974_at	8.90118	A	0.398926
223975_at	2.36583	A	0.72583
223976_at	19.1008	A	0.0805664
223977_s_at	1.60952	A	0.601074
223978_s_at	288.423	P	0.000244141
223979_x_at	6.17798	A	0.753906
223980_s_at	930.103	P	0.000244141
223981_at	79.092	P	0.00585938
223982_s_at	511.283	P	0.000244141
223983_s_at	334.197	P	0.000244141
223984_s_at	80.441	P	0.00195313
223985_at	2.79548	A	0.828613
223986_x_at	10.3376	A	0.466064
223987_at	2.06245	A	0.665527
223988_x_at	595.924	P	0.000244141
223989_s_at	104.81	A	0.111572
223990_at	2.85157	A	0.780518
223991_s_at	102.447	P	0.000244141
223992_x_at	22.4175	A	0.398926
223993_s_at	937.831	P	0.000244141
223994_s_at	62.9968	P	0.0141602
223995_at	4.61048	A	0.334473
223996_s_at	216.839	P	0.000732422
223997_at	27.3033	A	0.0952148
223998_at	6.32082	A	0.432373
223999_at	20.1731	P	0.0239258
224000_at	28.4168	M	0.0561523
224001_at	33.3507	A	0.303711
224002_s_at	19.1992	A	0.129639
224003_at	10.2024	A	0.366211
224004_at	2.83288	A	0.171387
224005_at	42.584	A	0.0952148
224006_at	3.2533	A	0.753906
224007_at	12.653	A	0.0952148
224008_s_at	3.55431	A	0.888428
224009_x_at	113.132	P	0.00585938
224010_at	24.6167	A	0.296143
224011_at	5.93746	A	0.633789
224012_at	0.721376	A	0.962402
224013_s_at	9.32492	A	0.246094
224014_at	82.1529	P	0.00292969
224015_s_at	75.6335	P	0.0141602
224016_at	121.622	P	0.00292969
224017_at	0.619425	A	0.904785
224018_s_at	3.78191	A	0.870361
224019_at	7.49687	A	0.466064
224020_at	1.93021	A	0.828613
224021_at	7.13046	A	0.601074
224022_x_at	15.4799	P	0.00195313
224023_s_at	62.4924	A	0.067627
224024_at	0.897063	A	0.976074
224025_s_at	169.905	P	0.00195313
224026_at	0.889108	A	0.80542
224027_at	67.1883	P	0.000244141
224028_at	1.32104	A	0.72583
224029_x_at	9.474	P	0.0141602
224030_s_at	9.38578	A	0.246094
224031_at	36.4018	P	0.000244141
224032_x_at	4.14105	A	0.696289
224033_at	1.56995	A	0.665527
224034_at	7.04103	A	0.219482
224035_s_at	59.6374	P	0.0185547
224036_s_at	18.8026	P	0.00585938
224037_at	26.9883	P	0.000732422
224038_at	21.6752	A	0.567627
224039_at	2.00168	A	0.850342
224040_at	22.6848	P	0.0141602
224041_at	2.7037	A	0.904785
224042_at	14.6923	A	0.129639
224043_s_at	10.3782	A	0.366211
224044_at	83.5815	P	0.000732422
224045_x_at	7.99033	A	0.533936
224046_s_at	575.226	P	0.000244141
224047_at	13.7185	A	0.111572
224048_at	68.5297	P	0.000244141
224049_at	71.863	P	0.00415039
224050_s_at	10.9291	A	0.171387
224051_at	11.8205	A	0.0952148
224052_at	8.73459	A	0.601074
224053_s_at	12.9457	A	0.366211
224054_at	11.9563	A	0.357178
224055_x_at	3.52939	A	0.753906
224056_at	3.36289	A	0.601074
224057_s_at	122.527	A	0.0952148
224058_s_at	26.7258	P	0.0302734
224059_s_at	6.94537	A	0.828613
224060_s_at	192.375	P	0.000244141
224061_at	12.7027	A	0.466064
224062_x_at	20.324	A	0.219482
224063_at	20.9198	P	0.00195313
224064_s_at	70.9285	P	0.0375977
224065_at	19.825	A	0.533936
224066_s_at	4.55873	A	0.870361
224067_at	26.3444	P	0.0239258
224068_x_at	706.345	P	0.000244141
224069_x_at	11.4873	A	0.366211
224070_at	34.1208	A	0.219482
224071_at	5.36201	A	0.665527
224072_s_at	15.0207	A	0.466064
224073_at	2.05878	A	0.696289
224074_at	13.3007	A	0.398926
224075_s_at	8.88493	A	0.533936
224076_s_at	312.886	P	0.000244141
224077_at	3.24495	A	0.850342
224078_at	287.074	P	0.00292969
224079_at	25.3503	A	0.129639
224080_at	6.03209	A	0.432373
224081_at	10.0459	M	0.0561523
224082_at	81.7854	P	0.0185547
224083_s_at	15.2027	P	0.0107422
224084_at	0.68267	A	0.601074
224085_at	24.2264	P	0.00585938
224086_at	2.09781	A	0.850342
224087_at	2.16172	A	0.919434
224088_at	27.4663	P	0.0302734
224089_at	10.6571	A	0.432373
224090_s_at	1.94461	A	0.904785
224091_at	29.0519	M	0.0561523
224092_at	16.8205	A	0.533936
224093_at	0.405261	A	0.828613
224094_at	4.16085	A	0.398926
224095_at	8.32748	A	0.601074
224096_at	21.4049	A	0.0952148
224097_s_at	122.044	P	0.000244141
224098_at	57.4225	P	0.000732422
224099_at	21.1467	A	0.171387
224100_s_at	25.912	A	0.0805664
224101_x_at	2.00634	A	0.828613
224102_at	62.0455	P	0.00585938
224103_at	8.81982	A	0.303711
224104_at	4.70681	A	0.525391
224105_x_at	47.5794	M	0.0561523
224106_at	51.5117	P	0.0012207
224107_at	7.23615	A	0.303711
224108_at	0.734188	A	0.919434
224109_at	2.78984	A	0.567627
224110_at	7.47111	A	0.171387
224111_x_at	21.4826	A	0.466064
224112_at	10.575	A	0.366211
224113_at	13.9253	A	0.567627
224114_at	0.980332	A	0.665527
224115_at	0.590075	A	0.870361
224116_at	1.21802	A	0.888428
224117_at	16.7202	A	0.567627
224118_at	33.6733	A	0.0805664
224119_at	2.26351	A	0.981445
224120_at	2.39184	A	0.888428
224121_x_at	1.6017	A	0.601074
224122_at	2.21168	A	0.981445
224123_at	18.2595	A	0.188477
224124_at	30.0424	P	0.0302734
224125_at	3.01372	A	0.601074
224126_at	19.7042	M	0.0561523
224127_at	8.94501	A	0.27417
224128_at	10.9931	A	0.601074
224129_s_at	546.776	P	0.000244141
224130_s_at	166.205	P	0.000732422
224131_at	6.03166	A	0.366211
224132_at	16.4196	A	0.303711
224133_at	24.0041	A	0.19458
224134_at	17.6307	A	0.398926
224135_at	9.01031	A	0.432373
224136_at	1.39829	A	0.904785
224137_at	14.8929	P	0.0375977
224138_at	7.67722	A	0.633789
224139_at	4.97503	A	0.398926
224140_at	168.508	P	0.000244141
224141_at	14.8763	A	0.696289
224142_s_at	2.06596	A	0.919434
224143_at	10.2416	A	0.601074
224144_at	3.91097	A	0.932373
224145_s_at	17.7658	A	0.27417
224146_s_at	0.803695	A	0.969727
224147_at	4.44933	A	0.696289
224148_at	206.698	P	0.000244141
224149_x_at	154.556	P	0.000244141
224150_s_at	33.449	P	0.0012207
224151_s_at	142.311	P	0.000732422
224152_s_at	68.1761	P	0.00805664
224153_s_at	18.1331	A	0.219482
224154_at	8.1057	A	0.334473
224156_x_at	2.51899	A	0.919434
224157_at	4.54923	A	0.753906
224158_s_at	17.3402	A	0.303711
224159_x_at	233.012	P	0.000244141
224160_s_at	135.348	P	0.000244141
224162_s_at	92.2783	P	0.0302734
224163_s_at	154.554	P	0.0012207
224164_at	44.3381	P	0.0107422
224165_s_at	1.73037	A	0.753906
224166_at	0.885391	A	0.601074
224167_at	1.1317	A	0.870361
224168_at	1.12623	A	0.904785
224169_at	1.42647	A	0.850342
224170_s_at	12.2976	A	0.246094
224171_at	16.0624	A	0.149658
224172_at	9.71912	A	0.246094
224173_s_at	128.449	P	0.000244141
224174_at	13.101	A	0.19458
224175_s_at	106.192	P	0.00805664
224176_s_at	33.0531	A	0.366211
224177_s_at	171.449	P	0.000244141
224178_s_at	10.3074	A	0.334473
224179_s_at	15.0352	A	0.246094
224180_x_at	61.6897	P	0.00415039
224181_at	7.04211	A	0.432373
224182_x_at	14.2899	A	0.303711
224183_at	21.1648	A	0.27417
224184_s_at	3.65431	A	0.976074
224185_at	93.8879	P	0.000244141
224186_s_at	128.175	P	0.0012207
224187_x_at	7173.63	P	0.000244141
224188_s_at	31.108	P	0.0141602
224189_x_at	8.7626	A	0.398926
224190_x_at	82.0609	P	0.000732422
224191_x_at	5.30688	A	0.5
224192_at	20.2157	A	0.067627
224193_s_at	138.89	P	0.000244141
224194_at	46.9963	A	0.129639
224195_at	1.96538	A	0.5
224196_x_at	474.07	P	0.00805664
224197_s_at	12.0583	A	0.246094
224198_at	59.0628	A	0.067627
224199_at	18.9399	A	0.171387
224200_s_at	26.0765	P	0.000732422
224201_s_at	7.55049	A	0.567627
224202_at	6.15454	A	0.303711
224203_at	14.5534	A	0.27417
224204_x_at	1.83147	A	0.888428
224206_x_at	230.747	P	0.000244141
224207_x_at	46.3064	A	0.334473
224208_at	6.58276	A	0.601074
224209_s_at	6.70496	A	0.633789
224210_s_at	57.5624	P	0.0239258
224211_at	6.32555	A	0.432373
224212_s_at	0.891634	A	0.665527
224213_at	1.31376	A	0.717773
224214_at	0.588288	A	0.904785
224215_s_at	56.0682	P	0.0302734
224216_at	16.6573	P	0.00195313
224217_s_at	237.206	P	0.0012207
224218_s_at	105.759	P	0.000244141
224219_s_at	0.474933	A	0.998047
224220_x_at	8.06369	A	0.665527
224221_s_at	77.6316	P	0.000732422
224223_s_at	21.9812	A	0.149658
224224_s_at	12.0559	P	0.0461426
224225_s_at	8.01966	A	0.72583
224226_at	1.1103	A	0.601074
224227_s_at	79.1913	P	0.0239258
224228_s_at	1.56272	A	0.991943
224229_s_at	33.7306	P	0.00805664
224230_at	0.602443	A	0.953857
224231_at	83.8979	P	0.00585938
224232_s_at	205.111	P	0.00585938
224233_s_at	55.3025	A	0.067627
224234_at	13.3383	A	0.219482
224235_at	13.1656	A	0.219482
224236_s_at	12.2424	A	0.334473
224237_at	4.93339	A	0.27417
224238_at	2.68004	A	0.780518
224239_at	17.4358	A	0.366211
224240_s_at	46.8489	P	0.000732422
224241_s_at	8.82307	A	0.466064
224242_at	1.10032	A	0.976074
224243_at	4.30483	A	0.828613
224244_s_at	16.7602	A	0.533936
224245_at	2.55159	A	0.567627
224246_at	0.883986	A	0.98584
224247_s_at	212.582	P	0.000244141
224248_x_at	221.342	P	0.00415039
224249_at	1.35665	A	0.904785
224250_s_at	845	P	0.000244141
224251_at	2.62634	A	0.943848
224252_s_at	1613.78	P	0.000244141
224253_at	18.6655	P	0.0461426
224254_x_at	339.327	P	0.0185547
224256_at	5.21574	A	0.567627
224257_s_at	1.88383	A	0.850342
224258_at	10.2762	A	0.567627
224259_at	16.1314	A	0.432373
224260_at	15.5142	A	0.533936
224261_at	240.427	P	0.00415039
224262_at	21.573	A	0.334473
224263_x_at	1.82712	A	0.932373
224264_x_at	3.09064	A	0.993896
224265_s_at	9.56014	A	0.5
224267_x_at	2.43756	A	0.962402
224268_x_at	2.67728	A	0.870361
224269_at	1.21897	A	0.850342
224270_at	7.07236	A	0.366211
224271_x_at	13.0047	A	0.432373
224272_at	1.5363	A	0.828613
224273_at	2.93367	A	0.888428
224274_at	2.2864	A	0.601074
224275_at	2.16452	A	0.601074
224276_at	31.7935	P	0.00195313
224277_at	2.23683	A	0.665527
224278_at	2.98804	A	0.753906
224279_s_at	15.4148	P	0.0375977
224280_s_at	221.437	P	0.00195313
224281_s_at	222.409	P	0.000244141
224282_s_at	21.7432	A	0.5
224283_x_at	40.5419	A	0.219482
224284_x_at	345.353	P	0.0185547
224285_at	117.338	P	0.000732422
224286_at	41.0327	P	0.00805664
224287_at	1.41534	A	0.72583
224288_x_at	307.987	P	0.00805664
224289_s_at	6.62606	A	0.303711
224290_at	7.08417	A	0.432373
224291_at	3.34117	A	0.696289
224292_at	5.36555	A	0.72583
224293_at	1.50637	A	0.943848
224294_at	13.1025	A	0.334473
224295_at	1.07255	A	0.780518
224296_x_at	0.205676	A	0.99707
224297_s_at	43.5677	A	0.149658
224298_s_at	404.89	P	0.000732422
224299_x_at	19.2294	A	0.219482
224300_x_at	5.48227	A	0.780518
224301_x_at	316.024	P	0.00805664
224302_s_at	300.379	P	0.000244141
224303_x_at	226.418	P	0.000244141
224304_x_at	222.215	P	0.000732422
224305_s_at	3.8864	A	0.780518
224306_at	2.1818	A	0.962402
224307_x_at	5.34674	A	0.601074
224308_s_at	140.565	P	0.000244141
224309_s_at	402.564	P	0.000244141
224310_s_at	117.209	P	0.00415039
224311_s_at	345.295	P	0.000244141
224312_x_at	305.536	P	0.00415039
224313_at	2.26728	A	0.870361
224314_s_at	103.075	P	0.00415039
224315_at	74.8307	P	0.000244141
224316_at	37.5696	P	0.0239258
224318_s_at	339.992	P	0.000244141
224319_s_at	119.75	P	0.000244141
224320_s_at	131.391	P	0.000244141
224321_at	67.14	P	0.0107422
224322_at	23.4908	P	0.0141602
224323_s_at	26.8756	A	0.0805664
224324_at	14.4918	A	0.111572
224325_at	1.19537	A	0.696289
224326_s_at	102.832	P	0.000732422
224327_s_at	100.137	P	0.0239258
224328_s_at	27.2234	P	0.0461426
224329_s_at	16.9824	A	0.366211
224330_s_at	272.68	P	0.000244141
224331_s_at	501.457	P	0.000732422
224332_s_at	293.234	P	0.000244141
224333_s_at	413.336	P	0.000244141
224334_s_at	140.153	P	0.00415039
224335_s_at	2.11165	A	0.780518
224336_s_at	90.6937	P	0.0375977
224337_s_at	1.71586	A	0.98584
224338_s_at	49.6067	A	0.0952148
224339_s_at	3.90698	A	0.80542
224340_at	21.0837	P	0.0375977
224341_x_at	299.2	P	0.00292969
224342_x_at	139.061	P	0.000244141
224343_x_at	18.8519	A	0.129639
224344_at	2.27119	A	0.943848
224345_x_at	487.27	P	0.000244141
224346_at	65.4101	P	0.0107422
224347_x_at	92.9302	P	0.0107422
224348_s_at	1.64539	A	0.981445
224349_at	15.7085	A	0.398926
224350_at	9.09468	A	0.5
224351_at	5.52745	A	0.601074
224352_s_at	107.034	P	0.0012207
224354_at	2.75573	A	0.665527
224355_s_at	1.9775	A	0.870361
224356_x_at	1260.9	P	0.000244141
224357_s_at	11.0086	A	0.491699
224358_s_at	138.821	P	0.000732422
224359_s_at	57.0306	P	0.0107422
224360_s_at	2.1856	A	0.929688
224361_s_at	2.13637	A	0.919434
224362_at	6.4071	A	0.219482
224363_at	6.97798	A	0.303711
224364_s_at	671.081	P	0.000244141
224365_s_at	74.3109	P	0.000244141
224366_s_at	401.494	P	0.000244141
224367_at	283.527	P	0.000244141
224368_s_at	236.44	P	0.000244141
224369_s_at	445.249	P	0.00195313
224370_s_at	2.28019	A	0.696289
224371_at	2.35645	A	0.746094
224372_at	12440.7	P	0.000244141
224373_s_at	13538.2	P	0.000244141
224374_s_at	395.828	P	0.000244141
224375_at	99.6334	P	0.00585938
224376_s_at	1050.11	P	0.000244141
224377_s_at	657.208	P	0.000244141
224378_x_at	42.1991	P	0.0375977
224379_at	0.430684	A	0.72583
224380_s_at	1.19656	A	0.80542
224383_at	0.955704	A	0.665527
224384_s_at	12.9697	A	0.246094
224385_s_at	0.530768	A	0.904785
224387_at	82.5816	P	0.00415039
224388_s_at	3.34864	A	0.888428
224389_s_at	14.267	A	0.171387
224390_s_at	19.5838	A	0.149658
224391_s_at	80.8569	P	0.00195313
224392_s_at	120.78	P	0.0012207
224393_s_at	22.0691	A	0.111572
224394_at	16.0576	P	0.0185547
224395_s_at	461.378	P	0.000732422
224396_s_at	0.418821	A	0.943848
224397_s_at	12.3493	A	0.19458
224398_at	13.9577	M	0.0561523
224399_at	12.1136	A	0.398926
224400_s_at	0.831572	A	0.904785
224401_s_at	1.6803	A	0.753906
224402_s_at	0.522394	A	0.999756
224403_at	4.50754	A	0.55835
224404_s_at	39.6486	P	0.0107422
224405_at	19.7913	P	0.00585938
224406_s_at	168.609	P	0.00292969
224407_s_at	328.787	P	0.000244141
224408_at	10.8898	A	0.567627
224409_s_at	4.60268	A	0.633789
224410_s_at	94.4353	P	0.0012207
224411_at	3.06937	A	0.919434
224412_s_at	27.0193	P	0.00195312
224413_s_at	328.553	P	0.000244141
224414_s_at	207.343	P	0.0185547
224415_s_at	270.779	P	0.00415039
224416_s_at	140.219	P	0.000732422
224417_at	29.009	A	0.0778809
224418_x_at	13.7382	A	0.219482
224419_x_at	19.2173	A	0.303711
224421_x_at	0.660041	A	0.888428
224422_x_at	0.717134	A	0.753906
224423_x_at	8.72665	A	0.5
224424_x_at	22.4265	A	0.0952148
224425_x_at	16.685	P	0.0461426
224426_s_at	7.58954	A	0.533936
224427_s_at	124.967	P	0.0012207
224428_s_at	87.2836	P	0.00195313
224429_x_at	116.475	A	0.129639
224430_s_at	397.746	P	0.000244141
224431_s_at	39.9211	A	0.171387
224432_at	40.7346	A	0.171387
224433_s_at	26.5541	P	0.0239258
224434_s_at	66.6184	P	0.0375977
224435_at	68.8007	P	0.000732422
224436_s_at	252.471	P	0.000244141
224437_s_at	365.056	P	0.000244141
224438_at	12.8801	A	0.067627
224439_x_at	512.71	P	0.000244141
224441_s_at	8.76712	A	0.149658
224442_at	21.2452	M	0.0561523
224443_at	31.8935	P	0.00585938
224444_s_at	25.8845	A	0.334473
224445_s_at	132.226	P	0.0141602
224446_at	307.177	P	0.000244141
224447_s_at	533.204	P	0.000732422
224448_s_at	188.911	P	0.000732422
224449_at	24.2649	P	0.0185547
224450_s_at	164.552	P	0.00195313
224451_x_at	2254.4	P	0.000244141
224452_s_at	375.43	P	0.000732422
224453_s_at	37.0057	P	0.00585938
224454_at	17.4235	A	0.219482
224455_s_at	281.827	P	0.000244141
224456_s_at	1.99738	A	0.932373
224457_at	25.1532	A	0.19458
224458_at	1.87921	A	0.888428
224459_at	9.38841	A	0.149658
224460_s_at	22.7696	A	0.266113
224461_s_at	16.6695	A	0.665527
224462_s_at	34.5565	A	0.171387
224463_s_at	2.22203	A	0.665527
224464_s_at	251.241	P	0.0239258
224465_s_at	101.996	P	0.0012207
224466_s_at	7.14152	A	0.601074
224467_s_at	111.049	P	0.0012207
224468_s_at	64.9125	A	0.246094
224469_s_at	54.6065	P	0.0012207
224470_at	80.5945	P	0.00292969
224471_s_at	120.084	P	0.000732422
224472_x_at	301.491	P	0.000732422
224473_x_at	79.1027	A	0.111572
224474_x_at	465.748	P	0.000244141
224475_at	22.2452	A	0.334473
224476_s_at	4.11754	A	0.696289
224477_s_at	120.875	P	0.000732422
224478_s_at	100.349	P	0.0302734
224479_s_at	237.716	P	0.000244141
224480_s_at	140.493	P	0.000732422
224481_s_at	593.251	P	0.000244141
224482_s_at	94.2697	P	0.00415039
224483_s_at	3.52439	A	0.72583
224484_s_at	23.8311	A	0.111572
224485_s_at	2.88326	A	0.943848
224486_s_at	57.6005	P	0.0239258
224487_at	1.06106	A	0.904785
224488_s_at	4.19458	A	0.696289
224489_at	151.226	P	0.000244141
224490_s_at	115.095	P	0.0012207
224491_at	6.8234	A	0.533936
224492_s_at	176.527	P	0.000732422
224493_x_at	237.016	P	0.00292969
224494_x_at	3.46582	A	0.665527
224495_at	26.5595	A	0.0952148
224496_s_at	99.0317	P	0.000244141
224497_x_at	14.4291	A	0.303711
224498_x_at	2.67027	A	0.753906
224499_s_at	1.58572	A	0.753906
224500_s_at	73.9148	P	0.00805664
224501_at	2.12316	A	0.850342
224502_s_at	558.488	P	0.000244141
224503_s_at	4.89434	A	0.633789
224504_s_at	186.284	P	0.000244141
224505_s_at	3.22635	A	0.753906
224506_s_at	2.6521	A	0.567627
224507_s_at	87.433	P	0.0141602
224508_at	60.5124	P	0.0185547
224509_s_at	53.4368	P	0.000732422
224510_s_at	5.97667	A	0.665527
224511_s_at	403.07	P	0.000244141
224512_s_at	442.953	P	0.000244141
224513_s_at	178.909	P	0.00195313
224514_x_at	32.7624	P	0.00805664
224515_at	14.8833	A	0.5
224516_s_at	705.641	P	0.000244141
224517_at	401.448	P	0.000732422
224518_s_at	434.501	P	0.000244141
224519_at	69.3362	P	0.00805664
224520_s_at	0.430031	A	0.929688
224521_s_at	43.5314	P	0.000244141
224522_s_at	72.0577	P	0.00415039
224523_s_at	135.103	P	0.000732422
224524_s_at	361.413	P	0.000244141
224525_s_at	16.7261	A	0.366211
224526_at	13.4479	A	0.334473
224527_at	24.624	A	0.0952148
224528_s_at	2.56486	A	0.780518
224529_s_at	27.4881	A	0.171387
224530_s_at	2.12141	A	0.79834
224531_at	8.70024	A	0.432373
224532_at	1.54508	A	0.870361
224533_s_at	155.582	P	0.000244141
224534_at	21.9331	M	0.0561523
224535_s_at	152.079	P	0.000732422
224536_s_at	1.03646	A	0.998047
224537_at	5.04229	A	0.633789
224538_s_at	26.0428	A	0.129639
224539_s_at	0.693992	A	0.991943
224540_at	2.19613	A	0.991943
224542_s_at	17.5774	A	0.246094
224543_at	15.7116	A	0.334473
224545_at	7.51836	A	0.633789
224546_at	6.09749	A	0.466064
224547_at	3.28864	A	0.870361
224548_at	19.0383	A	0.27417
224549_x_at	1125.85	P	0.000244141
224550_s_at	54.48	P	0.00415039
224551_s_at	8.72228	A	0.466064
224552_s_at	2.50937	A	0.850342
224553_s_at	38.9753	P	0.00292969
224554_at	2.90044	A	0.753906
224555_x_at	41.7823	A	0.067627
224556_s_at	2.86952	A	0.696289
224557_x_at	28.0143	A	0.246094
224558_s_at	1828.76	P	0.000244141
224559_at	1631.88	P	0.000244141
224560_at	225.741	P	0.000244141
224561_s_at	2596.92	P	0.000244141
224562_at	963.45	P	0.000244141
224563_at	101.171	P	0.00195313
224564_s_at	593.284	P	0.000732422
224565_at	3784.41	P	0.000732422
224566_at	2928.94	P	0.000244141
224567_x_at	3969.29	P	0.000244141
224568_x_at	1697.52	P	0.000244141
224569_s_at	2808.27	P	0.000244141
224570_s_at	367.432	P	0.000244141
224571_at	531.676	P	0.000244141
224572_s_at	610.964	P	0.000244141
224573_at	3168.9	P	0.000244141
224574_at	498.828	P	0.000732422
224575_at	1272.41	P	0.000244141
224576_at	172.289	P	0.000244141
224577_at	98.0105	P	0.000244141
224578_at	699.389	P	0.000244141
224579_at	2288.03	P	0.000244141
224580_at	259.387	P	0.000244141
224581_s_at	500.893	P	0.000244141
224582_s_at	326.93	P	0.000732422
224583_at	1687.51	P	0.000244141
224584_at	2135.39	P	0.000244141
224585_x_at	9307.95	P	0.000244141
224586_x_at	2652.84	P	0.000244141
224587_at	706.898	P	0.000244141
224588_at	6051.16	P	0.000244141
224589_at	1092.85	P	0.000244141
224590_at	1789.94	P	0.000244141
224591_at	1665.53	P	0.000244141
224592_x_at	1307.73	P	0.000732422
224593_at	709.882	P	0.000244141
224594_x_at	11530.3	P	0.000244141
224595_at	84.9689	P	0.000244141
224596_at	323.121	P	0.000244141
224597_at	2630	P	0.000244141
224598_at	363.309	P	0.0012207
224599_at	1036.54	P	0.000244141
224600_at	916.005	P	0.000244141
224601_at	544.269	P	0.000244141
224602_at	1065.6	P	0.000244141
224603_at	437.864	P	0.000244141
224604_at	1517.96	P	0.000244141
224605_at	433.547	P	0.000244141
224606_at	1561.87	P	0.000244141
224607_s_at	667.724	P	0.000244141
224608_s_at	293.255	P	0.000244141
224609_at	400.635	P	0.000244141
224610_at	896.245	P	0.000244141
224611_s_at	194.415	P	0.00585938
224612_s_at	161.087	P	0.000244141
224613_s_at	52.3507	M	0.0561523
224614_at	97.9242	P	0.000244141
224615_x_at	238.456	P	0.0107422
224616_at	781.057	P	0.000244141
224617_at	2075.25	P	0.000244141
224618_at	409.6	P	0.000732422
224619_at	675.649	P	0.000244141
224620_at	2.83665	A	0.80542
224621_at	1594.79	P	0.000244141
224622_at	457.129	P	0.000732422
224623_at	441.53	P	0.0012207
224624_at	337.487	P	0.0012207
224625_x_at	3019.98	P	0.000244141
224626_at	274.549	P	0.000732422
224627_at	143.671	P	0.000244141
224628_at	493.205	P	0.000244141
224629_at	780.597	P	0.00292969
224630_at	326.02	P	0.000244141
224631_at	158.407	P	0.00195313
224632_at	172.589	P	0.000244141
224633_s_at	1.28022	A	0.98584
224634_at	167.036	P	0.0012207
224635_s_at	648.93	P	0.000244141
224636_at	432.334	P	0.000244141
224637_at	3442.21	P	0.000244141
224638_at	83.1185	P	0.0239258
224639_at	432.883	P	0.000244141
224640_at	245.867	P	0.000732422
224641_at	862.782	P	0.000244141
224642_at	317.883	P	0.000244141
224643_at	454.176	P	0.000244141
224644_at	772.418	P	0.000244141
224645_at	275.288	P	0.000244141
224646_x_at	5.2203	A	0.432373
224647_at	766.664	P	0.000244141
224648_at	478.442	P	0.000732422
224649_x_at	143.223	P	0.000244141
224650_at	7.04147	A	0.80542
224651_at	729.976	P	0.000244141
224652_at	417.293	P	0.000244141
224653_at	368.885	P	0.000732422
224654_at	1069.87	P	0.000244141
224655_at	830.663	P	0.000244141
224656_s_at	3433.22	P	0.000244141
224657_at	10.1916	A	0.398926
224658_x_at	207.292	P	0.0012207
224659_at	35.4333	A	0.171387
224660_at	1422.48	P	0.000244141
224661_at	182.866	P	0.000244141
224662_at	702.024	P	0.000244141
