ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200830_at	656.829	P	0.000244141
200831_s_at	33.8186	A	0.129639
200832_s_at	69.6623	P	0.000732422
200833_s_at	4742.8	P	0.000244141
200834_s_at	11405.9	P	0.000244141
200835_s_at	51.7091	A	0.27417
200836_s_at	78.068	A	0.219482
200837_at	908.042	P	0.000244141
200838_at	1249.56	P	0.000244141
200839_s_at	1787.36	P	0.000244141
200840_at	2955.47	P	0.000244141
200841_s_at	274.929	P	0.000244141
200842_s_at	609.279	P	0.000244141
200843_s_at	521.678	P	0.000244141
200844_s_at	1234.27	P	0.000244141
200845_s_at	1123.27	P	0.000244141
200846_s_at	2080.74	P	0.000244141
200847_s_at	5018.26	P	0.000244141
200848_at	242.467	P	0.000244141
200849_s_at	313.373	P	0.000732422
200850_s_at	1109.07	P	0.000244141
200851_s_at	1462.26	P	0.000244141
200852_x_at	839.11	P	0.00292969
200853_at	1883.48	P	0.00195313
200854_at	496.629	P	0.000244141
200855_at	181.281	P	0.000244141
200856_x_at	138.75	P	0.000244141
200857_s_at	333.926	P	0.000732422
200858_s_at	8809.87	P	0.000244141
200859_x_at	1792.76	P	0.000732422
200860_s_at	1050.62	P	0.000244141
200861_at	398.587	P	0.000732422
200862_at	53.8947	P	0.00805664
200863_s_at	1433.91	P	0.000244141
200864_s_at	252.172	P	0.000244141
200865_at	2.60518	A	0.696289
200866_s_at	4165.16	P	0.000244141
200867_at	510.096	P	0.000244141
200868_s_at	442.633	P	0.0012207
200869_at	13126.8	P	0.000244141
200870_at	1104.79	P	0.000244141
200871_s_at	6499.4	P	0.000244141
200872_at	3802.86	P	0.000244141
200873_s_at	1850.44	P	0.000244141
200874_s_at	176.129	P	0.000244141
200875_s_at	822.847	P	0.000244141
200876_s_at	1931.31	P	0.000244141
200877_at	1891.85	P	0.000244141
200878_at	18.1648	M	0.0561523
200879_s_at	5.42561	A	0.567627
200880_at	733.181	P	0.000244141
200881_s_at	1818.8	P	0.000244141
200882_s_at	960.935	P	0.000244141
200883_at	1225.72	P	0.000244141
200884_at	53.5932	A	0.219482
200885_at	449.302	P	0.00195313
200886_s_at	2096.47	P	0.000244141
200887_s_at	1873.38	P	0.000244141
200888_s_at	8478.17	P	0.000244141
200889_s_at	670.365	P	0.000244141
200890_s_at	525.86	P	0.000244141
200891_s_at	3177.1	P	0.000244141
200892_s_at	1300.07	P	0.000244141
200893_at	2278.68	P	0.000244141
200894_s_at	110.815	P	0.00195313
200895_s_at	218.336	P	0.00805664
200896_x_at	619.966	P	0.0012207
200897_s_at	192.443	P	0.000244141
200898_s_at	910.773	P	0.000244141
200899_s_at	1689.87	P	0.000244141
200900_s_at	867.466	P	0.000244141
200901_s_at	973.09	P	0.000732422
200902_at	1827.21	P	0.000244141
200903_s_at	217.723	P	0.000244141
200904_at	5165.28	P	0.000244141
200905_x_at	8406.12	P	0.000244141
200906_s_at	18.3087	A	0.334473
200907_s_at	86.5564	P	0.000244141
200908_s_at	59.3332	M	0.0561523
200909_s_at	13562.3	P	0.000244141
200910_at	1119.22	P	0.000244141
200911_s_at	1187.08	P	0.000732422
200912_s_at	5886.68	P	0.000244141
200913_at	210.32	P	0.000732422
200914_x_at	689.564	P	0.000244141
200915_x_at	992.378	P	0.000244141
200916_at	2732.41	P	0.000244141
200917_s_at	369.495	P	0.00805664
200918_s_at	1042.81	P	0.000732422
200919_at	454.742	P	0.00585938
200920_s_at	8238.22	P	0.000244141
200921_s_at	5790.02	P	0.000244141
200922_at	172.91	P	0.000732422
200923_at	312.759	P	0.00585938
200924_s_at	181.853	P	0.0012207
200925_at	2454.64	P	0.000244141
200926_at	16009.2	P	0.000244141
200927_s_at	610.058	P	0.000244141
200928_s_at	50.0143	P	0.000244141
200929_at	852.757	P	0.000244141
200930_s_at	29.2199	A	0.303711
200931_s_at	1248.92	P	0.000244141
200932_s_at	567.714	P	0.000732422
200933_x_at	12080.9	P	0.000244141
200934_at	1861.2	P	0.000244141
200935_at	88.0347	P	0.00585938
200936_at	9331.33	P	0.000244141
200937_s_at	7668.16	P	0.000244141
200938_s_at	5.15488	A	0.780518
200939_s_at	29.6892	P	0.0302734
200940_s_at	523.129	P	0.000244141
200941_at	524.454	P	0.000244141
200942_s_at	677.18	P	0.000244141
200943_at	3748.16	P	0.000244141
200944_s_at	2525.49	P	0.000244141
200945_s_at	1289.91	P	0.000244141
200946_x_at	618.732	P	0.000732422
200947_s_at	551.326	P	0.000732422
200948_at	409.697	P	0.000244141
200949_x_at	10291.5	P	0.000244141
200950_at	510.958	P	0.000244141
200951_s_at	103.958	P	0.00195313
200952_s_at	157.904	P	0.000244141
200953_s_at	1495.62	P	0.000244141
200954_at	541.774	A	0.149658
200955_at	1008.36	P	0.000244141
200956_s_at	277.727	P	0.000244141
200957_s_at	331.145	P	0.000244141
200958_s_at	3064.93	P	0.000244141
200959_at	962.169	P	0.000244141
200960_x_at	1568.94	P	0.00195313
200961_at	581.762	P	0.0012207
200962_at	557.258	P	0.000732422
200963_x_at	14896.2	P	0.000244141
200964_at	1174.69	P	0.000244141
200965_s_at	2306.41	P	0.000244141
200966_x_at	3472.09	P	0.000244141
200967_at	2137.62	P	0.000244141
200968_s_at	1444.11	P	0.000244141
200969_at	729.561	P	0.000244141
200970_s_at	812.224	P	0.0012207
200971_s_at	3324.96	P	0.000244141
200972_at	607.326	P	0.000244141
200973_s_at	327.223	P	0.000244141
200974_at	70.0992	P	0.00415039
200975_at	3215	P	0.000244141
200976_s_at	1231.22	P	0.000244141
200977_s_at	1418.22	P	0.000244141
200978_at	1317.07	P	0.000244141
200979_at	188.23	P	0.000244141
200980_s_at	460.755	P	0.000244141
200981_x_at	5573.2	P	0.000244141
200982_s_at	1697.07	P	0.000244141
200983_x_at	293.16	P	0.000244141
200984_s_at	255.888	P	0.000244141
200985_s_at	266.306	P	0.000732422
200986_at	25.2573	P	0.00805664
200987_x_at	333.255	P	0.000732422
200988_s_at	121.249	P	0.000244141
