ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200605_s_at	1224.17	P	0.000244141
200606_at	6.56323	A	0.366211
200607_s_at	394.706	P	0.000244141
200608_s_at	755.516	P	0.000244141
200609_s_at	1095.03	P	0.000244141
200610_s_at	735.541	P	0.000244141
200611_s_at	579.402	P	0.000244141
200612_s_at	173.302	P	0.000732422
200613_at	402.948	P	0.000244141
200614_at	1320.82	P	0.000244141
200615_s_at	129.329	P	0.000244141
200616_s_at	106.794	P	0.000244141
200617_at	87.4277	P	0.000732422
200618_at	537.61	P	0.000244141
200619_at	181.828	P	0.00585938
200620_at	1589.68	P	0.000244141
200621_at	102.69	P	0.000244141
200622_x_at	253.299	P	0.000244141
200623_s_at	141.228	P	0.000244141
200624_s_at	822.427	P	0.000244141
200625_s_at	1998.27	P	0.000244141
200626_s_at	876.952	P	0.000244141
200627_at	2242.26	P	0.000244141
200628_s_at	486.123	P	0.00195313
200629_at	642.568	P	0.000244141
200630_x_at	1147.03	P	0.000244141
200631_s_at	982.962	P	0.000244141
200632_s_at	185.681	P	0.000732422
200633_at	5283.32	P	0.000244141
200634_at	1414.52	P	0.000244141
200635_s_at	1.94077	A	0.888428
200636_s_at	2.31138	A	0.850342
200637_s_at	1.6689	A	0.870361
200638_s_at	1596.09	P	0.000244141
200639_s_at	1749.77	P	0.000244141
200640_at	1455.67	P	0.000244141
200641_s_at	1618.34	P	0.000244141
200642_at	1337.85	P	0.000244141
200643_at	69.4301	P	0.000732422
200644_at	113.673	P	0.000732422
200645_at	1469.72	P	0.000244141
200646_s_at	54.4731	P	0.0141602
200647_x_at	858.216	P	0.000732422
200648_s_at	320.693	P	0.00292969
200649_at	45.3131	P	0.0012207
200650_s_at	1498.48	P	0.000244141
200651_at	5941.45	P	0.000244141
200652_at	1135.81	P	0.000244141
200653_s_at	2810.89	P	0.000244141
200654_at	390.974	P	0.0107422
200655_s_at	1329.22	P	0.000244141
200656_s_at	199.902	P	0.0012207
200657_at	1241.74	P	0.000244141
200658_s_at	285.603	P	0.000244141
200659_s_at	99.8209	P	0.000244141
200660_at	1042.96	P	0.000732422
200661_at	379.604	P	0.000244141
200662_s_at	742.592	P	0.000244141
200663_at	537.944	P	0.000244141
200664_s_at	216.82	P	0.000732422
200665_s_at	466.908	P	0.000244141
200666_s_at	226.28	P	0.000244141
200667_at	798.789	P	0.000244141
200668_s_at	1984.37	P	0.000244141
200669_s_at	1185.84	P	0.000244141
200670_at	300.998	P	0.000244141
200671_s_at	38.9717	A	0.111572
200672_x_at	102.469	P	0.0012207
200673_at	1376.01	P	0.000244141
200674_s_at	7346.65	P	0.000244141
200675_at	251.727	P	0.000244141
200676_s_at	49.6721	P	0.000732422
200677_at	633.115	P	0.000244141
200678_x_at	575.351	P	0.000244141
200679_x_at	1169.61	P	0.000244141
200680_x_at	3176.82	P	0.000244141
200681_at	432.86	P	0.000244141
200682_s_at	1083.27	P	0.000244141
200683_s_at	329.473	P	0.000244141
200684_s_at	126.014	P	0.0012207
200685_at	336.302	P	0.000244141
200686_s_at	1210.12	P	0.000244141
200687_s_at	153.491	P	0.00292969
200688_at	33.5869	P	0.0239258
200689_x_at	4559.4	P	0.000244141
200690_at	57.4323	P	0.00415039
200691_s_at	367.283	P	0.000244141
200692_s_at	204.491	P	0.000244141
200693_at	901.993	P	0.000244141
200694_s_at	396.561	P	0.000244141
200695_at	109.443	P	0.0375977
200696_s_at	106.441	P	0.00195313
200697_at	279.949	P	0.000244141
200698_at	128.286	P	0.000244141
200699_at	96.4628	P	0.000732422
200700_s_at	241.525	P	0.000244141
200701_at	1223.91	P	0.000244141
200702_s_at	94.8478	P	0.000244141
200703_at	1017.34	P	0.000244141
200704_at	550.179	P	0.000244141
200705_s_at	4003.1	P	0.000244141
200706_s_at	509.146	P	0.000244141
200707_at	75.6408	P	0.0302734
200708_at	89.0741	P	0.000732422
200709_at	750.706	P	0.000244141
200710_at	190.982	P	0.000732422
200711_s_at	362.271	P	0.000244141
200712_s_at	259.059	P	0.000244141
200713_s_at	650.921	P	0.000244141
200714_x_at	356.498	P	0.000732422
200715_x_at	4019.05	P	0.000244141
200716_x_at	9705.19	P	0.000244141
200717_x_at	8572.4	P	0.000244141
200718_s_at	2461.39	P	0.000244141
200719_at	166.015	P	0.000244141
200720_s_at	109.725	P	0.000244141
200721_s_at	71.8258	P	0.0012207
200722_s_at	232.647	P	0.000244141
200723_s_at	814.003	P	0.000244141
200724_at	13.6448	A	0.067627
200725_x_at	6076.22	P	0.000244141
200726_at	1643.56	P	0.000244141
200727_s_at	1033.95	P	0.000244141
200728_at	2911.49	P	0.000244141
200729_s_at	2143.91	P	0.000244141
200730_s_at	192.449	P	0.000244141
200731_s_at	140.608	P	0.000244141
200732_s_at	309.806	P	0.000244141
200733_s_at	171.961	P	0.000244141
200734_s_at	176.097	P	0.000244141
200735_x_at	6585.37	P	0.000244141
200736_s_at	2104.02	P	0.000244141
200737_at	388.037	P	0.000732422
200738_s_at	2126.45	P	0.000244141
200739_s_at	192.703	P	0.000732422
200740_s_at	444.919	P	0.000244141
200741_s_at	9317.22	P	0.000244141
200742_s_at	407.325	P	0.000244141
200743_s_at	712.931	P	0.000244141
200744_s_at	399.03	P	0.000244141
200745_s_at	774.636	P	0.000244141
200746_s_at	691.65	P	0.000244141
200747_s_at	135.404	P	0.000244141
200748_s_at	7149.88	P	0.000244141
200749_at	232.036	P	0.000732422
200750_s_at	1344.72	P	0.000244141
200751_s_at	901.966	P	0.000244141
200752_s_at	79.0828	P	0.00585938
200753_x_at	369.127	P	0.000244141
200754_x_at	1085.33	P	0.000244141
200755_s_at	87.505	P	0.000244141
200756_x_at	73.2765	P	0.00292969
200757_s_at	110.742	P	0.000732422
200758_s_at	127.828	P	0.00292969
200759_x_at	190.169	P	0.0012207
200760_s_at	2348.63	P	0.000244141
200761_s_at	2237.96	P	0.000244141
200762_at	714.719	P	0.000244141
200763_s_at	8011.77	P	0.000244141
200764_s_at	167.617	P	0.000732422
200765_x_at	200.121	P	0.000244141
200766_at	74.2734	P	0.0141602
200767_s_at	103.027	P	0.000244141
200768_s_at	491.704	P	0.000244141
200769_s_at	83.9743	P	0.000732422
200770_s_at	22.4748	P	0.0375977
200771_at	34.7179	A	0.129639
200772_x_at	3243.65	P	0.000244141
200773_x_at	2939.93	P	0.000244141
200774_at	1028.89	P	0.000244141
200775_s_at	2133.4	P	0.000244141
200776_s_at	815.609	P	0.000244141
200777_s_at	728.501	P	0.000244141
200778_s_at	542.349	P	0.000244141
200779_at	970.635	P	0.000732422
200780_x_at	2848.68	P	0.000244141
200781_s_at	7740.01	P	0.000244141
200782_at	608.614	P	0.000244141
200783_s_at	50.6876	P	0.00805664
200784_s_at	22.7665	A	0.129639
200785_s_at	22.5908	A	0.111572
200786_at	562.771	P	0.000244141
200787_s_at	94.9541	P	0.000244141
200788_s_at	271.773	P	0.000732422
200789_at	329.744	P	0.00805664
200790_at	635.345	P	0.000244141
200791_s_at	1198.08	P	0.000244141
200792_at	893.408	P	0.000732422
200793_s_at	209.478	P	0.00195313
200794_x_at	3600.84	P	0.000244141
200795_at	0.50389	A	0.962402
200796_s_at	266.094	P	0.000732422
200797_s_at	3005.92	P	0.000244141
200798_x_at	1413.96	P	0.000244141
200799_at	1031.72	P	0.000244141
200800_s_at	439.169	P	0.000244141
200801_x_at	8364.34	P	0.000244141
200802_at	299.524	P	0.000244141
200803_s_at	1029.52	P	0.000244141
200804_at	935.155	P	0.000244141
200805_at	182.022	P	0.000732422
200806_s_at	755.968	P	0.000244141
200807_s_at	1111.04	P	0.000244141
200808_s_at	122.406	P	0.000732422
200809_x_at	7538.16	P	0.000244141
200810_s_at	430.971	P	0.000244141
200811_at	265.907	P	0.0012207
200812_at	318.756	P	0.000244141
200813_s_at	280.818	P	0.000732422
200814_at	1193.47	P	0.000244141
200815_s_at	150.51	P	0.000244141
200816_s_at	397.705	P	0.000732422
200817_x_at	7955.1	P	0.000244141
200818_at	1102.99	P	0.000244141
200819_s_at	8030.75	P	0.000244141
200820_at	315.945	P	0.000732422
200821_at	415.582	P	0.000732422
200822_x_at	466.979	P	0.000244141
200823_x_at	4115.43	P	0.000244141
200824_at	280.955	P	0.00195313
200825_s_at	88.2595	P	0.0012207
200826_at	2029.62	P	0.000244141
200827_at	41.2405	P	0.0461426
200828_s_at	1036.66	P	0.000244141
200829_x_at	603.386	P	0.000244141
200830_at	278.613	P	0.000244141
200831_s_at	18.8265	A	0.171387
200832_s_at	29.6644	P	0.00415039
200833_s_at	3044.76	P	0.000244141
200834_s_at	8204.77	P	0.000244141
200835_s_at	1.86117	A	0.962402
200836_s_at	35.0224	A	0.246094
200837_at	368.389	P	0.000244141
200838_at	345.244	P	0.000244141
200839_s_at	493.216	P	0.000244141
200840_at	1997.78	P	0.000244141
200841_s_at	126.932	P	0.000732422
200842_s_at	297.483	P	0.000244141
200843_s_at	288.677	P	0.000244141
200844_s_at	759.55	P	0.000244141
200845_s_at	743.874	P	0.000244141
200846_s_at	615.976	P	0.000244141
200847_s_at	2641.7	P	0.000244141
200848_at	110.471	P	0.0012207
200849_s_at	116.623	P	0.00195313
200850_s_at	489.027	P	0.000244141
200851_s_at	611.493	P	0.000732422
200852_x_at	175.916	P	0.00292969
200853_at	1011.1	P	0.000244141
200854_at	230.894	P	0.000244141
200855_at	98.2015	P	0.0012207
200856_x_at	82.0414	P	0.000732422
200857_s_at	140.811	P	0.000732422
200858_s_at	5415.29	P	0.000244141
200859_x_at	317.945	P	0.000732422
200860_s_at	567.881	P	0.000244141
200861_at	127.586	P	0.000244141
200862_at	44.3016	P	0.0239258
200863_s_at	989.688	P	0.000244141
200864_s_at	162.201	P	0.000244141
200865_at	4.21177	A	0.246094
200866_s_at	2032.16	P	0.000244141
200867_at	251.653	P	0.000244141
200868_s_at	325.509	P	0.000732422
200869_at	9087.25	P	0.000244141
200870_at	466.871	P	0.000244141
200871_s_at	3738.44	P	0.000244141
200872_at	2300.04	P	0.000244141
200873_s_at	1425.97	P	0.000244141
200874_s_at	60.9349	P	0.000732422
200875_s_at	300.353	P	0.000244141
200876_s_at	927.2	P	0.000244141
200877_at	1011.67	P	0.000244141
200878_at	20.7148	A	0.067627
200879_s_at	1.11152	A	0.943848
200880_at	481.676	P	0.000244141
200881_s_at	1356.77	P	0.000244141
200882_s_at	598.325	P	0.000244141
200883_at	605.12	P	0.000244141
200884_at	23.4997	A	0.19458
200885_at	63.7382	P	0.0375977
200886_s_at	1059.34	P	0.000244141
200887_s_at	2131.11	P	0.000244141
200888_s_at	5660.7	P	0.000244141
200889_s_at	341.709	P	0.000732422
200890_s_at	300.354	P	0.000244141
200891_s_at	1676.28	P	0.000244141
200892_s_at	598.35	P	0.000244141
200893_at	1457.84	P	0.000244141
200894_s_at	31.2485	P	0.0107422
200895_s_at	71.9232	P	0.00415039
200896_x_at	192.587	P	0.00415039
200897_s_at	32.6352	P	0.000732422
200898_s_at	411.793	P	0.000244141
200899_s_at	623.919	P	0.000244141
200900_s_at	411.761	P	0.000244141
200901_s_at	468.135	P	0.000732422
200902_at	1078.37	P	0.000244141
200903_s_at	48.7969	P	0.000244141
200904_at	1998.18	P	0.000244141
200905_x_at	3176.53	P	0.000244141
200906_s_at	16.2467	A	0.129639
200907_s_at	9.67473	A	0.171387
200908_s_at	37.0444	P	0.0375977
200909_s_at	9356.48	P	0.000244141
200910_at	387.976	P	0.000244141
200911_s_at	589.81	P	0.000244141
200912_s_at	3572.83	P	0.000244141
200913_at	79.2426	P	0.0239258
200914_x_at	365.661	P	0.000244141
200915_x_at	487.989	P	0.000244141
200916_at	827.861	P	0.000244141
200917_s_at	89.7425	P	0.0239258
200918_s_at	455.413	P	0.000732422
200919_at	140.693	P	0.00415039
200920_s_at	5645.25	P	0.000244141
200921_s_at	2531.8	P	0.000244141
200922_at	29.8002	P	0.0239258
200923_at	129.179	P	0.00292969
200924_s_at	90.2014	P	0.0012207
200925_at	1903.67	P	0.000244141
200926_at	11164.5	P	0.000244141
200927_s_at	317.935	P	0.000244141
200928_s_at	19.9239	P	0.00195313
200929_at	446.96	P	0.000244141
200930_s_at	11.1569	A	0.219482
200931_s_at	719.541	P	0.000244141
200932_s_at	201.528	P	0.0012207
200933_x_at	7920.57	P	0.000244141
200934_at	1005.42	P	0.000244141
200935_at	70.5583	P	0.00585938
200936_at	5099.25	P	0.000244141
200937_s_at	3695.13	P	0.000244141
200938_s_at	14.9761	A	0.111572
200939_s_at	1.5402	A	0.567627
200940_s_at	146.357	P	0.000244141
200941_at	439.886	P	0.000244141
200942_s_at	610.75	P	0.000244141
200943_at	1409.04	P	0.000244141
200944_s_at	1368.07	P	0.000244141
200945_s_at	522.094	P	0.000244141
200946_x_at	163.822	P	0.000732422
200947_s_at	159.082	P	0.00195313
200948_at	124.817	P	0.00195313
200949_x_at	6954.84	P	0.000244141
