ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200661_at	693.757	P	0.000244141
200662_s_at	261.817	P	0.000732422
200663_at	2681.82	P	0.000244141
200664_s_at	267.409	P	0.00415039
200665_s_at	32.2335	P	0.0239258
200666_s_at	486.994	P	0.000244141
200667_at	2908.76	P	0.000244141
200668_s_at	7488.57	P	0.000244141
200669_s_at	4156.63	P	0.000244141
200670_at	66.9278	P	0.000244141
200671_s_at	2.11412	A	0.850342
200672_x_at	50.7736	P	0.0012207
200673_at	2176.53	P	0.000244141
200674_s_at	3273.81	P	0.000244141
200675_at	123.471	P	0.00195313
200676_s_at	81.7669	P	0.000732422
200677_at	4942.15	P	0.000244141
200678_x_at	2629.6	P	0.000244141
200679_x_at	746.68	P	0.000244141
200680_x_at	3388.49	P	0.000244141
200681_at	68.7919	M	0.0561523
200682_s_at	908.939	P	0.000244141
200683_s_at	497.277	P	0.000244141
200684_s_at	198.746	P	0.00195313
200685_at	59.2321	P	0.000244141
200686_s_at	1182.48	P	0.000244141
200687_s_at	36.7664	A	0.171387
200688_at	24.8576	A	0.219482
200689_x_at	1208.85	P	0.000244141
200690_at	6.13659	A	0.398926
200691_s_at	68.3029	P	0.000732422
200692_s_at	37.383	P	0.00585938
200693_at	433.278	P	0.000244141
200694_s_at	143.018	P	0.000244141
200695_at	191.476	P	0.00292969
200696_s_at	1020.85	P	0.000244141
200697_at	310.27	P	0.000732422
200698_at	214.063	P	0.000244141
200699_at	115.616	P	0.000244141
200700_s_at	497.553	P	0.000244141
200701_at	1204.19	P	0.000244141
200702_s_at	31.4305	A	0.067627
200703_at	421.093	P	0.000244141
200704_at	8934.07	P	0.000244141
200705_s_at	571.766	P	0.000244141
200706_s_at	9258.31	P	0.000244141
200707_at	481.743	P	0.000244141
200708_at	40.195	P	0.00195313
200709_at	3597	P	0.000244141
200710_at	227.524	P	0.000244141
200711_s_at	381.649	P	0.000244141
200712_s_at	304.068	P	0.000244141
200713_s_at	1052.18	P	0.000244141
200714_x_at	1622.39	P	0.000244141
200715_x_at	776.996	P	0.000732422
200716_x_at	3976.85	P	0.000244141
200717_x_at	2399.89	P	0.000244141
200718_s_at	2729.57	P	0.000244141
200719_at	120.636	P	0.000244141
200720_s_at	355.343	P	0.000244141
200721_s_at	295.613	P	0.000732422
200722_s_at	212.584	P	0.000244141
200723_s_at	898.725	P	0.000244141
200724_at	22.5974	A	0.696289
200725_x_at	1533.31	P	0.000244141
200726_at	2108.93	P	0.000244141
200727_s_at	1380.91	P	0.000244141
200728_at	5366.98	P	0.000244141
200729_s_at	5311.14	P	0.000244141
200730_s_at	419.371	P	0.000244141
200731_s_at	260.758	P	0.0012207
200732_s_at	515.938	P	0.000244141
200733_s_at	563.445	P	0.000732422
200734_s_at	396.425	P	0.000732422
200735_x_at	2530.6	P	0.000244141
200736_s_at	1299.54	P	0.000244141
200737_at	1188.52	P	0.000244141
200738_s_at	4673.48	P	0.000244141
200739_s_at	69.2031	P	0.0185547
200740_s_at	107.922	P	0.000244141
200741_s_at	4721.91	P	0.000244141
200742_s_at	338.971	P	0.000244141
200743_s_at	754.245	P	0.000244141
200744_s_at	2469.18	P	0.000244141
200745_s_at	2815.85	P	0.000244141
200746_s_at	3675.43	P	0.000244141
